,epoch,loss,energy_mean,energy_std,GS,CI,HF,proposal_width,acceptance_rate,walltime,l2norm,l2norm_energy_grad,alpha,mu,max_update,module,module_name,pi,use_kfac,damping,adapt_damping,damping_adapt_interval,damping_adapt_decay,min_damping,max_damping,l2_reg,gamma,adapt_gamma,gamma_adapt_interval,gamma_adapt_decay,min_gamma,max_gamma,max_epsilon,epsilon,rho,step,precondition_method,quadratic_model,number_of_minres_it,effective_gradients,use_kl_clipping,norm_constraint,kl_max,log_rho,qmodel_change,loss_change
52,52,0.547814130783081,0.9420902729034424,0.02181335911154747,2.0,0.5990672369459673,0.8140145540237427,0.5941875576972961,0.507080078125,0.7177475950011285,0.012363526038825512,0.8305710554122925,-0.8134258985519409,0.8605777025222778,0.008112488314509392,Linear,Linear,1.0,True,59.538555105529355,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,53,VMC,VMC,50,False,False,0.01,1.0,0.9998023509979248,-0.008916616,-0.024233103
53,53,0.5435582399368286,0.954509437084198,0.021540502086281776,2.0,0.5990672369459673,0.8140145540237427,0.5913082361221313,0.491943359375,0.7686144040017098,0.012209397740662098,0.8080888390541077,-1.1251349449157715,0.8193265199661255,0.007633838802576065,Linear,Linear,1.0,True,59.538555105529355,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,54,VMC,VMC,50,False,False,0.01,1.0,0.9998023509979248,-0.008916616,-0.024233103
54,54,0.505262017250061,0.9457971453666687,0.02123112604022026,2.0,0.5990672369459673,0.8140145540237427,0.5839747190475464,0.502197265625,0.7368258689966751,0.01282439474016428,0.9428951144218445,-0.7789924144744873,0.8675604462623596,0.006973491050302982,Linear,Linear,1.0,True,59.538555105529355,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,55,VMC,VMC,50,False,False,0.01,1.0,0.9998023509979248,-0.008916616,-0.024233103
55,55,0.561892032623291,0.9015547037124634,0.022014856338500977,2.0,0.5990672369459673,0.8140145540237427,0.5901852250099182,0.5078125,1.1616322369991394,0.013386055827140808,0.9228321313858032,-1.1929012537002563,0.7284615635871887,0.0065606082789599895,Linear,Linear,1.0,True,46.0697989869519,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,56,VMC,VMC,50,False,False,0.01,1.0,1.5505602359771729,-0.011502922,-0.05422592
56,56,0.5730075836181641,0.9035399556159973,0.021924206987023354,2.0,0.5990672369459673,0.8140145540237427,0.5912066698074341,0.506103515625,0.7446470260001661,0.015963803976774216,0.9486276507377625,-0.8899254202842712,0.7285168170928955,0.0070644766092300415,Linear,Linear,1.0,True,46.0697989869519,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,57,VMC,VMC,50,False,False,0.01,1.0,1.5505602359771729,-0.011502922,-0.05422592
57,57,0.5821665525436401,0.8871839046478271,0.021491436287760735,2.0,0.5990672369459673,0.8140145540237427,0.5674402117729187,0.494384765625,0.7649982140028442,0.014416713267564774,1.0265740156173706,-0.6545827388763428,0.6876724362373352,0.005207316018640995,Linear,Linear,1.0,True,46.0697989869519,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,58,VMC,VMC,50,False,False,0.01,1.0,1.5505602359771729,-0.011502922,-0.05422592
58,58,0.5134570598602295,0.8755553364753723,0.021504104137420654,2.0,0.5990672369459673,0.8140145540237427,0.5823044180870056,0.509033203125,0.7449758349976037,0.017990224063396454,1.6841061115264893,-0.8654558062553406,0.3282201290130615,0.00495452806353569,Linear,Linear,1.0,True,46.0697989869519,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,59,VMC,VMC,50,False,False,0.01,1.0,1.5505602359771729,-0.011502922,-0.05422592
59,59,0.506034255027771,0.8361424207687378,0.021577632054686546,2.0,0.5990672369459673,0.8140145540237427,0.5826666355133057,0.515625,0.7832292489983956,0.009158561006188393,1.796281337738037,-0.6281710863113403,0.2115347534418106,0.004013074561953545,Linear,Linear,1.0,True,46.0697989869519,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,60,VMC,VMC,50,False,False,0.01,1.0,1.5505602359771729,-0.011502922,-0.05422592
60,60,0.5455645322799683,0.8488608598709106,0.021895483136177063,2.0,0.5990672369459673,0.8140145540237427,0.582532525062561,0.504638671875,1.2020682550028141,0.007802952546626329,1.3573768138885498,-0.670349657535553,0.23292778432369232,0.0035167564637959003,Linear,Linear,1.0,True,35.64793225056018,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,61,VMC,VMC,50,False,False,0.01,1.0,1.8081190586090088,-0.00556463,-0.033938468
61,61,0.5600541830062866,0.8081187605857849,0.02210058830678463,2.0,0.5990672369459673,0.8140145540237427,0.5784337520599365,0.506591796875,0.7280413360022067,0.00919970404356718,2.123845338821411,-0.5521556735038757,0.3614511489868164,0.0048866868019104,Linear,Linear,1.0,True,35.64793225056018,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,62,VMC,VMC,50,False,False,0.01,1.0,1.8081190586090088,-0.00556463,-0.033938468
62,62,0.5573442578315735,0.8757365942001343,0.022214869037270546,2.0,0.5990672369459673,0.8140145540237427,0.5586919188499451,0.49755859375,0.7452555630006827,0.008678893558681011,0.6546539068222046,-1.177008032798767,0.266552209854126,0.006481624674052,Linear,Linear,1.0,True,35.64793225056018,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,63,VMC,VMC,50,False,False,0.01,1.0,1.8081190586090088,-0.00556463,-0.033938468
63,63,0.6120620369911194,0.807663083076477,0.02206490747630596,2.0,0.5990672369459673,0.8140145540237427,0.5738808512687683,0.508056640625,0.7351930669974536,0.008105331100523472,0.6342140436172485,-0.6290240287780762,0.7103028297424316,0.005289778113365173,Linear,Linear,1.0,True,35.64793225056018,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,64,VMC,VMC,50,False,False,0.01,1.0,1.8081190586090088,-0.00556463,-0.033938468
64,64,0.5428911447525024,0.8151335716247559,0.02172802947461605,2.0,0.5990672369459673,0.8140145540237427,0.5611701607704163,0.49658203125,0.7352829539995582,0.011657041497528553,1.4234122037887573,-0.7047439217567444,0.9300356507301331,0.007747978437691927,Linear,Linear,1.0,True,35.64793225056018,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,65,VMC,VMC,50,False,False,0.01,1.0,1.8081190586090088,-0.00556463,-0.033938468
65,65,0.5854510068893433,0.8030540347099304,0.022313883528113365,2.0,0.5990672369459673,0.8140145540237427,0.5319423675537109,0.485595703125,1.1657542559987633,0.007150805089622736,0.7763112187385559,-0.6423463821411133,0.5359534621238708,0.005214713513851166,Linear,Linear,1.0,True,27.583690436774933,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,66,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0027627945,0.045708597
66,66,0.6469707489013672,0.7941023707389832,0.022591199725866318,2.0,0.5990672369459673,0.8140145540237427,0.5259292721748352,0.490478515625,0.7482116470018809,0.010858929716050625,0.8356094360351562,-0.8968285918235779,0.7241026759147644,0.005744118243455887,Linear,Linear,1.0,True,27.583690436774933,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,67,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0027627945,0.045708597
67,67,0.5659056305885315,0.8161342144012451,0.02174181304872036,2.0,0.5990672369459673,0.8140145540237427,0.5414226055145264,0.496826171875,0.7392808949989558,0.012104343622922897,1.2600739002227783,-0.6690892577171326,0.8473307490348816,0.007245844230055809,Linear,Linear,1.0,True,27.583690436774933,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,68,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0027627945,0.045708597
68,68,0.5409938097000122,0.8123213052749634,0.02139519341289997,2.0,0.5990672369459673,0.8140145540237427,0.5459005832672119,0.495361328125,0.741168987002311,0.007303502410650253,0.5734220147132874,-0.6084713339805603,0.5036494731903076,0.005810330621898174,Linear,Linear,1.0,True,27.583690436774933,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,69,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0027627945,0.045708597
69,69,0.6211421489715576,0.8233346939086914,0.021800221875309944,2.0,0.5990672369459673,0.8140145540237427,0.5484892129898071,0.505859375,0.73971862399776,0.00874020904302597,1.4940568208694458,-0.6634891629219055,0.7906970381736755,0.004680322017520666,Linear,Linear,1.0,True,27.583690436774933,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,70,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0027627945,0.045708597
70,70,0.6152493953704834,0.7891780138015747,0.021877964958548546,2.0,0.5990672369459673,0.8140145540237427,0.5618093013763428,0.50439453125,1.168567239001277,0.009053854271769524,1.605165719985962,-0.6479756832122803,0.6731684803962708,0.005174197256565094,Linear,Linear,1.0,True,21.343733845877487,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,71,VMC,VMC,50,False,False,0.01,1.0,0.22401952743530273,-0.004252076,-0.005319774
71,71,0.6048675775527954,0.8120764493942261,0.021845700219273567,2.0,0.5990672369459673,0.8140145540237427,0.5519318580627441,0.5087890625,0.750228902001254,0.010016147047281265,1.0402657985687256,-0.8131281137466431,0.5869432091712952,0.0045761484652757645,Linear,Linear,1.0,True,21.343733845877487,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,72,VMC,VMC,50,False,False,0.01,1.0,0.22401952743530273,-0.004252076,-0.005319774
72,72,0.5614221096038818,0.8314967751502991,0.02131536416709423,2.0,0.5990672369459673,0.8140145540237427,0.5364421010017395,0.509521484375,0.7465419750005822,0.008040872402489185,0.4671083986759186,-0.8630952835083008,0.48928505182266235,0.00541777815669775,Linear,Linear,1.0,True,21.343733845877487,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,73,VMC,VMC,50,False,False,0.01,1.0,0.22401952743530273,-0.004252076,-0.005319774
73,73,0.5970438718795776,0.8607733249664307,0.021475056186318398,2.0,0.5990672369459673,0.8140145540237427,0.5423399806022644,0.50537109375,0.7421603789989604,0.011210882104933262,1.2766408920288086,-0.6632838249206543,0.847160816192627,0.005225684028118849,Linear,Linear,1.0,True,21.343733845877487,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,74,VMC,VMC,50,False,False,0.01,1.0,0.22401952743530273,-0.004252076,-0.005319774
74,74,0.6148709654808044,0.833127498626709,0.021700769662857056,2.0,0.5990672369459673,0.8140145540237427,0.5232021808624268,0.509521484375,0.7413585860012972,0.009954486973583698,1.415826678276062,-0.4915347695350647,0.7108304500579834,0.004560666624456644,Linear,Linear,1.0,True,21.343733845877487,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,75,VMC,VMC,50,False,False,0.01,1.0,0.22401952743530273,-0.004252076,-0.005319774
75,75,0.6502620577812195,0.8403706550598145,0.021878093481063843,2.0,0.5990672369459673,0.8140145540237427,0.5335823893547058,0.49658203125,1.1734343220014125,0.009318987838923931,3.52408766746521,-0.5912133455276489,0.7589675188064575,0.0032191446516662836,Linear,Linear,1.0,True,16.51537438501356,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,76,VMC,VMC,50,False,False,0.01,1.0,1.846947431564331,-0.005542636,-0.03514272
76,76,0.6386297941207886,0.8231059312820435,0.021527424454689026,2.0,0.5990672369459673,0.8140145540237427,0.5363211035728455,0.491455078125,0.756951390998438,0.006787408143281937,2.1300547122955322,-0.3721064329147339,0.3114020526409149,0.0017940385732799768,Linear,Linear,1.0,True,16.51537438501356,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,77,VMC,VMC,50,False,False,0.01,1.0,1.846947431564331,-0.005542636,-0.03514272
77,77,0.7337781190872192,0.7493234872817993,0.021971184760332108,2.0,0.5990672369459673,0.8140145540237427,0.5608021020889282,0.510986328125,0.7548380039988842,0.01423873845487833,2.1116597652435303,-0.5051063299179077,0.3612681031227112,0.003562347497791052,Linear,Linear,1.0,True,16.51537438501356,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,78,VMC,VMC,50,False,False,0.01,1.0,1.846947431564331,-0.005542636,-0.03514272
78,78,0.6043964624404907,0.8085672855377197,0.021687835454940796,2.0,0.5990672369459673,0.8140145540237427,0.5412614941596985,0.5,0.7453709010005696,0.009054534137248993,2.108598470687866,-0.5665201544761658,0.41310569643974304,0.002916682045906782,Linear,Linear,1.0,True,16.51537438501356,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,79,VMC,VMC,50,False,False,0.01,1.0,1.846947431564331,-0.005542636,-0.03514272
79,79,0.6178444623947144,0.784633994102478,0.02129034884274006,2.0,0.5990672369459673,0.8140145540237427,0.5471742153167725,0.499755859375,0.730362806996709,0.0061422246508300304,0.8098927736282349,-0.5398409962654114,0.2955036163330078,0.0030981022864580154,Linear,Linear,1.0,True,16.51537438501356,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,80,VMC,VMC,50,False,False,0.01,1.0,1.846947431564331,-0.005542636,-0.03514272
80,80,0.6178819537162781,0.7906296849250793,0.0211508609354496,2.0,0.5990672369459673,0.8140145540237427,0.5459697246551514,0.495849609375,1.1484359120004228,0.006459170952439308,1.7039470672607422,-0.39425137639045715,0.2266158163547516,0.0036333431489765644,Linear,Linear,1.0,True,12.779281874799274,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,81,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0033026934,0.010667324
81,81,0.6048834919929504,0.7816354036331177,0.021366341039538383,2.0,0.5990672369459673,0.8140145540237427,0.5510246753692627,0.49658203125,0.7377693459966395,0.013741294853389263,0.5325478911399841,-0.967759370803833,0.36694443225860596,0.006585247814655304,Linear,Linear,1.0,True,12.779281874799274,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,82,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0033026934,0.010667324
82,82,0.5988478660583496,0.8015609383583069,0.021379342302680016,2.0,0.5990672369459673,0.8140145540237427,0.5612046122550964,0.51513671875,0.7450757060032629,0.011800071224570274,0.7363948822021484,-0.4783032536506653,0.6703232526779175,0.0071309516206383705,Linear,Linear,1.0,True,12.779281874799274,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,83,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0033026934,0.010667324
83,83,0.5867921113967896,0.80973881483078,0.020590689033269882,2.0,0.5990672369459673,0.8140145540237427,0.5410166382789612,0.511962890625,0.7474282840012165,0.013288586400449276,1.1020840406417847,-0.7068871259689331,0.7969035506248474,0.005369471851736307,Linear,Linear,1.0,True,12.779281874799274,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,84,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0033026934,0.010667324
84,84,0.646397590637207,0.7859073281288147,0.021197130903601646,2.0,0.5990672369459673,0.8140145540237427,0.5451379418373108,0.509521484375,0.7457122029991297,0.009425505064427853,2.838902235031128,-0.40239500999450684,0.5263242125511169,0.003523832419887185,Linear,Linear,1.0,True,12.779281874799274,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,85,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0033026934,0.010667324
85,85,0.6209090352058411,0.7709975242614746,0.021138666197657585,2.0,0.5990672369459673,0.8140145540237427,0.5463019609451294,0.508544921875,1.1593539690002217,0.015131695196032524,0.7154192328453064,-0.9233660697937012,0.6147785186767578,0.0041338782757520676,Linear,Linear,1.0,True,9.888364709658937,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,86,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0037664175,0.021790385
86,86,0.6075723767280579,0.7841215133666992,0.021016821265220642,2.0,0.5990672369459673,0.8140145540237427,0.5404614806175232,0.496337890625,0.742220536001696,0.011773588135838509,1.8216590881347656,-0.4242294132709503,0.6073404550552368,0.0037666361313313246,Linear,Linear,1.0,True,9.888364709658937,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,87,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0037664175,0.021790385
87,87,0.6437729597091675,0.7599588632583618,0.02112225629389286,2.0,0.5990672369459673,0.8140145540237427,0.5456631183624268,0.5048828125,0.7477446389966644,0.016116635873913765,0.9873428344726562,-0.9193093180656433,0.629437267780304,0.003964098170399666,Linear,Linear,1.0,True,9.888364709658937,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,88,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0037664175,0.021790385
88,88,0.6015369892120361,0.7766791582107544,0.020609106868505478,2.0,0.5990672369459673,0.8140145540237427,0.5353830456733704,0.493408203125,0.7524465489987051,0.012230688706040382,1.0381557941436768,-0.4836474657058716,0.6157222390174866,0.004454462788999081,Linear,Linear,1.0,True,9.888364709658937,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,89,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0037664175,0.021790385
89,89,0.6020452380180359,0.7847810983657837,0.020602388307452202,2.0,0.5990672369459673,0.8140145540237427,0.5355187654495239,0.4990234375,0.7438923240006261,0.017571665346622467,1.26080322265625,-0.7496742010116577,0.946236252784729,0.005759649444371462,Linear,Linear,1.0,True,9.888364709658937,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,90,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.0037664175,0.021790385
90,90,0.6904488801956177,0.6909530162811279,0.021206624805927277,2.0,0.5990672369459673,0.8140145540237427,0.544815719127655,0.50732421875,1.2268786339991493,0.013574978336691856,2.2770748138427734,-0.38159212470054626,0.6339362263679504,0.003372673410922289,Linear,Linear,1.0,True,7.651428115381806,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,91,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.004646361,0.06743431
91,91,0.6127934455871582,0.7721942663192749,0.021221529692411423,2.0,0.5990672369459673,0.8140145540237427,0.5420547723770142,0.512451171875,0.749669957000151,0.02282307855784893,2.783444881439209,-0.6202383041381836,0.7159715294837952,0.007149289362132549,Linear,Linear,1.0,True,7.651428115381806,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,92,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.004646361,0.06743431
92,92,0.561016321182251,0.7730554342269897,0.019737618044018745,2.0,0.5990672369459673,0.8140145540237427,0.5332309603691101,0.5048828125,0.7490924159974384,0.02630973979830742,2.1397905349731445,-0.6811366081237793,0.656794548034668,0.008441146463155746,Linear,Linear,1.0,True,7.651428115381806,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,93,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.004646361,0.06743431
93,93,0.5809046626091003,0.7738265991210938,0.01974913664162159,2.0,0.5990672369459673,0.8140145540237427,0.546294629573822,0.510498046875,0.7494148590012628,0.030448419973254204,1.8957459926605225,-0.8612909317016602,0.7206712365150452,0.006236599758267403,Linear,Linear,1.0,True,7.651428115381806,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,94,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.004646361,0.06743431
94,94,0.5610327124595642,0.7456955909729004,0.019335351884365082,2.0,0.5990672369459673,0.8140145540237427,0.5440976619720459,0.5009765625,0.7455678659971454,0.03139153867959976,1.1490036249160767,-0.41502469778060913,0.6965099573135376,0.0070532215759158134,Linear,Linear,1.0,True,7.651428115381806,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,95,VMC,VMC,50,False,False,0.01,1.0,0.0,-0.004646361,0.06743431
